id,prodName,prodCatid,prodCat,prodPcatid,prodPcat,lowPrice,highPrice,avgPrice,place,specInfo,unitInfo,pubDate,status,userIdCreate,userIdModified,userCreate,userModified,gmtCreate,gmtModified
1391047,绿豆芽,1186,蔬菜,,,0.95,1.0,0.98,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391046,黄豆芽,1186,蔬菜,,,0.85,0.9,0.88,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391045,番茄,1186,蔬菜,,,1.0,1.6,1.3,蒙冀鲁川,黑框,斤,2023-01-19 00:00:00,,138,,admin,,,
1391044,番茄,1186,蔬菜,,,2.0,2.6,2.3,冀蒙,纸箱\泡沫箱,斤,2023-01-19 00:00:00,,138,,admin,,,
1391043,番茄,1186,蔬菜,,,3.2,3.5,3.35,鲁蒙,白框,斤,2023-01-19 00:00:00,,138,,admin,,,
1391042,黄瓜,1186,蔬菜,,,4.5,5.8,5.15,鲁辽云,袋\箱,斤,2023-01-19 00:00:00,,138,,admin,,,
1391041,黄瓜,1186,蔬菜,,,6.3,8.0,7.15,冀,鲜干花,斤,2023-01-19 00:00:00,,138,,admin,,,
1391040,小黄瓜,1186,蔬菜,,,8.3,8.8,8.55,辽鲁,旱\荷兰,斤,2023-01-19 00:00:00,,138,,admin,,,
1391039,茄子,1186,蔬菜,,,1.2,3.3,2.25,鲁云,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391038,长茄,1186,蔬菜,,,1.3,2.8,2.05,冀辽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391037,线茄,1186,蔬菜,,,6.5,7.0,6.75,冀京闽,袋\箱,斤,2023-01-19 00:00:00,,138,,admin,,,
1391036,广茄,1186,蔬菜,,,5.0,5.5,5.25,云京,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391035,冬瓜,1186,蔬菜,,,0.7,0.8,0.75,桂,吊,斤,2023-01-19 00:00:00,,138,,admin,,,
1391034,冬瓜,1186,蔬菜,,,0.6,0.7,0.65,粤,地,斤,2023-01-19 00:00:00,,138,,admin,,,
1391033,毛冬瓜,1186,蔬菜,,,0.7,0.8,0.75,豫,长\小,斤,2023-01-19 00:00:00,,138,,admin,,,
1391072,豆腐泡,1203,豆制品,,,4.5,4.5,4.5,,散,斤,2023-01-20 00:00:00,,138,,admin,,,
1391071,精品豆腐泡,1203,豆制品,,,4.0,4.0,4.0,,,袋,2023-01-20 00:00:00,,138,,admin,,,
1391070,白玉内酯豆腐,1203,豆制品,,,2.0,2.0,2.0,,,盒,2023-01-20 00:00:00,,138,,admin,,,
1391069,香香内脂豆腐,1203,豆制品,,,1.0,1.0,1.0,,,盒,2023-01-20 00:00:00,,138,,admin,,,
1391068,白玉豆浆,1203,豆制品,,,2.0,2.5,2.25,,,袋,2023-01-20 00:00:00,,138,,admin,,,
1391067,大白菜,1186,蔬菜,,,0.6,1.0,0.8,冀鲁鄂,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391066,娃娃菜,1186,蔬菜,,,1.0,1.5,1.25,冀豫,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391065,小白菜,1186,蔬菜,,,2.8,3.0,2.9,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391064,圆白菜,1186,蔬菜,,,1.0,2.4,1.7,鄂冀鲁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391063,紫甘蓝,1186,蔬菜,,,0.9,1.0,0.95,冀宁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391062,芹菜,1186,蔬菜,,,1.3,1.4,1.35,鲁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391061,西芹,1186,蔬菜,,,1.8,2.0,1.9,辽冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391060,菠菜,1186,蔬菜,,,4.5,4.8,4.65,冀鲁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391059,莴笋,1186,蔬菜,,,1.4,2.8,2.1,鲁皖闽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391058,团生菜,1186,蔬菜,,,6.8,7.0,6.9,云,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391057,散叶生菜,1186,蔬菜,,,4.5,5.0,4.75,辽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391056,罗马生菜,1186,蔬菜,,,4.0,4.3,4.15,冀云,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391055,油菜,1186,蔬菜,,,2.8,3.3,3.05,鲁京川,大\小,斤,2023-01-19 00:00:00,,138,,admin,,,
1391054,香菜,1186,蔬菜,,,5.0,6.0,5.5,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391053,茴香,1186,蔬菜,,,7.0,7.5,7.25,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391012,杭椒,1186,蔬菜,,,5.0,6.0,5.5,鲁冀辽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391011,小米椒,1186,蔬菜,,,5.0,6.0,5.5,云,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391010,彩椒,1186,蔬菜,,,7.0,8.0,7.5,鲁冀,红\黄,斤,2023-01-19 00:00:00,,138,,admin,,,
1391009,白萝卜,1186,蔬菜,,,0.8,1.2,1.0,冀川鄂,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391008,心里美,1186,蔬菜,,,0.7,0.8,0.75,冀,泥\洗,斤,2023-01-19 00:00:00,,138,,admin,,,
1391007,卞萝卜,1186,蔬菜,,,0.5,0.6,0.55,冀,洗,斤,2023-01-19 00:00:00,,138,,admin,,,
1391006,青萝卜,1186,蔬菜,,,0.8,1.2,1.0,冀津,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391005,胡萝卜,1186,蔬菜,,,1.2,1.5,1.35,鲁豫,泥,斤,2023-01-19 00:00:00,,138,,admin,,,
1391004,胡萝卜,1186,蔬菜,,,0.9,1.3,1.1,鲁,洗,斤,2023-01-19 00:00:00,,138,,admin,,,
1391003,土豆,1186,蔬菜,,,1.3,2.0,1.65,冀蒙,,斤,2023-01-19 00:00:00,,138,,admin,,,
1391002,葱头,1186,蔬菜,,,1.1,1.2,1.15,甘,黄,斤,2023-01-19 00:00:00,,138,,admin,,,
1391001,葱头,1186,蔬菜,,,0.9,1.1,1.0,蒙甘,红,斤,2023-01-19 00:00:00,,138,,admin,,,
1391000,山药,1186,蔬菜,,,3.8,4.2,4.0,鲁,脆,斤,2023-01-19 00:00:00,,138,,admin,,,
1390999,山药,1186,蔬菜,,,4.8,5.2,5.0,冀,麻,斤,2023-01-19 00:00:00,,138,,admin,,,
1390998,山药,1186,蔬菜,,,5.5,8.5,7.0,豫冀,铁棍,斤,2023-01-19 00:00:00,,138,,admin,,,
1390997,莲藕,1186,蔬菜,,,4.5,5.0,4.75,津苏,泥\洗,斤,2023-01-19 00:00:00,,138,,admin,,,
1390996,红薯,1186,蔬菜,,,1.0,1.5,1.25,冀,龙薯九,斤,2023-01-19 00:00:00,,138,,admin,,,
1390995,红薯,1186,蔬菜,,,1.7,2.5,2.1,冀,西瓜红\烟薯,斤,2023-01-19 00:00:00,,138,,admin,,,
1390994,紫薯,1186,蔬菜,,,1.8,3.2,2.5,冀闽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390993,荸荠,1186,蔬菜,,,2.4,3.0,2.7,皖,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390972,香葱,1186,蔬菜,1199,水菜,4.0,6.0,5.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390971,茼蒿,1186,蔬菜,1199,水菜,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390970,蒿子秆,1186,蔬菜,1199,水菜,4.5,6.5,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390969,樱桃萝卜,1186,蔬菜,1199,水菜,6.0,8.0,7.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390968,香芹,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390967,菠菜,1186,蔬菜,1199,水菜,6.0,7.0,6.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390966,苋菜,1186,蔬菜,1199,水菜,7.5,8.0,7.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390965,菊花菜,1186,蔬菜,1199,水菜,4.5,5.5,5.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390964,黄心菜,1186,蔬菜,1199,水菜,3.0,4.0,3.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390963,青蒜,1186,蔬菜,1199,水菜,3.5,4.5,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390962,盖菜,1186,蔬菜,1199,水菜,4.0,5.0,4.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390961,芥兰,1186,蔬菜,1199,水菜,6.5,7.0,6.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390960,菜心,1186,蔬菜,1199,水菜,5.0,6.0,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390959,空心菜,1186,蔬菜,1199,水菜,9.0,10.0,9.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390958,鸡毛菜,1186,蔬菜,1199,水菜,10.0,12.0,11.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390957,豌豆苗,1186,蔬菜,1199,水菜,15.0,17.0,16.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390956,快菜,1186,蔬菜,1199,水菜,4.0,5.0,4.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390955,苦菊,1186,蔬菜,1199,水菜,3.5,6.0,4.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390954,穿心莲,1186,蔬菜,1199,水菜,2.5,3.5,3.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390953,木耳菜,1186,蔬菜,1199,水菜,9.0,10.0,9.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390952,凤梨,1187,水果,1211,其他类,1.8,2.0,1.9,国产,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390951,圣女果,1187,水果,1211,其他类,5.0,7.0,6.0,,千禧,斤,2023-01-19 00:00:00,,138,,admin,,,
1390950,百香果,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390949,黑枣,1187,水果,1211,其他类,8.0,10.0,9.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390948,冬枣,1187,水果,1211,其他类,4.0,5.0,4.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390947,草莓,1187,水果,1211,其他类,10.0,16.0,13.0,,红颜,斤,2023-01-19 00:00:00,,138,,admin,,,
1390946,草莓,1187,水果,1211,其他类,15.0,20.0,17.5,,甜宝（奶油）,斤,2023-01-19 00:00:00,,138,,admin,,,
1390945,草莓,1187,水果,1211,其他类,25.0,30.0,27.5,,九九,斤,2023-01-19 00:00:00,,138,,admin,,,
1390944,火龙果,1187,水果,1211,其他类,4.0,8.0,6.0,,红,斤,2023-01-19 00:00:00,,138,,admin,,,
1390943,火龙果,1187,水果,1211,其他类,5.0,6.0,5.5,,白,斤,2023-01-19 00:00:00,,138,,admin,,,
1390942,油栗,1187,水果,1211,其他类,7.0,10.0,8.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390941,木瓜,1187,水果,1211,其他类,5.0,6.0,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390940,柿饼,1187,水果,1211,其他类,5.0,9.0,7.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390939,磨盘柿子,1187,水果,1211,其他类,2.0,3.0,2.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390938,甘蔗,1187,水果,1211,其他类,1.6,2.0,1.8,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390937,柠檬,1187,水果,1211,其他类,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390936,石榴,1187,水果,1211,其他类,4.0,6.0,5.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390935,山楂,1187,水果,1211,其他类,2.8,5.0,3.9,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390934,山楂,1187,水果,1211,其他类,4.0,5.5,4.75,,小金星,斤,2023-01-19 00:00:00,,138,,admin,,,
1390933,姑娘果（灯笼果）,1187,水果,1211,其他类,5.0,15.0,10.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390992,芋头,1186,蔬菜,,,4.0,4.5,4.25,鲁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390991,姜,1186,蔬菜,,,3.5,7.5,5.5,鲁,姜头\整,斤,2023-01-19 00:00:00,,138,,admin,,,
1390990,大蒜,1186,蔬菜,,,2.5,3.5,3.0,豫苏鲁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390989,蒜米,1186,蔬菜,,,3.0,4.0,3.5,鲁,机剥\手工,斤,2023-01-19 00:00:00,,138,,admin,,,
1390988,大葱,1186,蔬菜,,,2.0,2.4,2.2,鲁苏沪,净,斤,2023-01-19 00:00:00,,138,,admin,,,
1390987,小葱,1186,蔬菜,,,4.0,5.0,4.5,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390986,蒜苗,1186,蔬菜,,,3.0,7.0,5.0,鲁豫,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390985,蒜黄,1186,蔬菜,,,4.0,5.5,4.75,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390984,青蒜,1186,蔬菜,,,2.5,3.0,2.75,鲁川,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390983,平菇,1186,蔬菜,,,4.0,5.0,4.5,冀京,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390982,香菇,1186,蔬菜,,,3.5,8.0,5.75,冀,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390981,白玉菇,1186,蔬菜,,,5.0,6.0,5.5,冀豫京,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390980,口蘑,1186,蔬菜,,,7.0,8.0,7.5,冀闽,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390979,杏鲍菇,1186,蔬菜,,,4.0,5.0,4.5,苏豫津,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390978,金针菇,1186,蔬菜,,,6.0,7.0,6.5,辽鲁京,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390977,油菜,1186,蔬菜,1199,水菜,2.7,4.0,3.35,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390976,小白菜,1186,蔬菜,1199,水菜,3.3,5.0,4.15,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390975,油麦菜,1186,蔬菜,1199,水菜,5.0,6.0,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390974,奶白菜,1186,蔬菜,1199,水菜,4.5,6.0,5.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390973,散生菜,1186,蔬菜,1199,水菜,5.0,5.5,5.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390932,鸭梨,1187,水果,,梨类,3.8,4.0,3.9,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390931,雪花梨,1187,水果,,梨类,4.0,4.2,4.1,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390930,皇冠梨,1187,水果,,梨类,5.2,5.8,5.5,,纸箱,斤,2023-01-19 00:00:00,,138,,admin,,,
1390929,南果梨,1187,水果,,梨类,3.0,5.0,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390928,丰水梨,1187,水果,,梨类,4.5,5.0,4.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390927,酥梨,1187,水果,,梨类,3.5,4.0,3.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390926,红香酥梨,1187,水果,,梨类,3.0,3.5,3.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390925,库尔勒香梨,1187,水果,,梨类,5.0,6.0,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390924,红啤梨,1187,水果,,梨类,3.5,4.5,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390923,京白梨,1187,水果,,梨类,2.5,3.5,3.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390922,贵妃梨,1187,水果,,梨类,2.0,3.0,2.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390921,秋月梨,1187,水果,,梨类,5.5,6.5,6.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390920,沙糖桔,1187,水果,,柑橘类,3.0,4.5,3.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390919,耙耙柑、丑橘,1187,水果,,柑橘类,4.0,5.0,4.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390918,爱媛,1187,水果,,柑橘类,5.0,6.0,5.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390917,鄂、湘、川脐橙,1187,水果,,柑橘类,2.8,4.5,3.65,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390916,赣南脐橙,1187,水果,,柑橘类,3.0,5.0,4.0,,Ф65-Ф95,斤,2023-01-19 00:00:00,,138,,admin,,,
1390915,沃柑,1187,水果,,柑橘类,4.0,5.0,4.5,,贵妃柑,斤,2023-01-19 00:00:00,,138,,admin,,,
1390914,芦柑,1187,水果,,柑橘类,2.5,3.0,2.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390913,金桔,1187,水果,,柑橘类,5.5,12.0,8.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390912,蜜柚,1187,水果,,柑橘类,2.0,2.8,2.4,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390911,红心蜜柚,1187,水果,,柑橘类,2.8,3.8,3.3,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390910,葡萄柚,1187,水果,,柑橘类,2.8,3.5,3.15,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390909,猕猴桃,1187,水果,,桃李杏类,7.0,8.0,7.5,,翠香,斤,2023-01-19 00:00:00,,138,,admin,,,
1390908,猕猴桃,1187,水果,,桃李杏类,3.0,5.0,4.0,,徐香,斤,2023-01-19 00:00:00,,138,,admin,,,
1390907,猕猴桃,1187,水果,,桃李杏类,2.6,3.0,2.8,,海沃德,斤,2023-01-19 00:00:00,,138,,admin,,,
1390906,无籽小号-大号,1187,水果,,西瓜类,3.8,4.0,3.9,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390905,麒麟,1187,水果,,西瓜类,4.2,5.5,4.85,,甜蜜蜜,斤,2023-01-19 00:00:00,,138,,admin,,,
1390904,黑美人,1187,水果,,西瓜类,3.4,3.6,3.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390903,特小凤,1187,水果,,西瓜类,5.0,5.1,5.05,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390902,甜王,1187,水果,,西瓜类,2.8,3.2,3.0,,91,斤,2023-01-19 00:00:00,,138,,admin,,,
1390901,国产香蕉,1187,水果,,香蕉类,3.0,4.0,3.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390900,南美、菲律宾香蕉,1187,水果,,香蕉类,3.5,4.5,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390899,泰国香蕉,1187,水果,,香蕉类,14.0,16.0,15.0,,帝王蕉,斤,2023-01-19 00:00:00,,138,,admin,,,
1390898,晓蜜25号,1187,水果,,甜瓜类,3.0,3.8,3.4,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390897,玉菇,1187,水果,,甜瓜类,3.0,3.5,3.25,,奶香蜜,斤,2023-01-19 00:00:00,,138,,admin,,,
1390896,网纹,1187,水果,,甜瓜类,4.5,5.5,5.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390895,久红瑞,1187,水果,,甜瓜类,3.0,3.5,3.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390894,羊角蜜,1187,水果,,甜瓜类,6.0,7.0,6.5,,六一,斤,2023-01-19 00:00:00,,138,,admin,,,
1390893,绿宝甜瓜,1187,水果,,甜瓜类,5.5,6.0,5.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390892,博阳,1187,水果,,甜瓜类,5.5,6.0,5.75,,系列,斤,2023-01-19 00:00:00,,138,,admin,,,
1390891,富士,1187,水果,,苹果类,3.0,4.0,3.5,,纸袋Φ70-84,斤,2023-01-19 00:00:00,,138,,admin,,,
1390890,富士,1187,水果,,苹果类,3.5,5.5,4.5,,纸袋Φ85以上,斤,2023-01-19 00:00:00,,138,,admin,,,
1390889,富士,1187,水果,,苹果类,2.6,3.6,3.1,,纸+膜袋,斤,2023-01-19 00:00:00,,138,,admin,,,
1390888,黄元帅,1187,水果,,苹果类,3.0,3.8,3.4,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390887,花牛,1187,水果,,苹果类,2.5,5.0,3.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390886,阿克苏,1187,水果,,苹果类,4.5,6.0,5.25,新疆,冰糖心,斤,2023-01-19 00:00:00,,138,,admin,,,
1390885,国光,1187,水果,,苹果类,2.8,3.6,3.2,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390884,王林,1187,水果,,苹果类,3.0,3.5,3.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390883,寒富苹果,1187,水果,,苹果类,2.5,3.0,2.75,辽宁,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390882,阳光玫瑰,1187,水果,,葡萄类,10.0,25.0,17.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390881,克伦生,1187,水果,,葡萄类,6.0,12.0,9.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390880,红宝石,1187,水果,,葡萄类,5.5,9.5,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390879,红提,1187,水果,,葡萄类,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390878,辽峰,1187,水果,,葡萄类,8.0,12.0,10.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390877,巨峰,1187,水果,,葡萄类,3.5,4.5,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390876,台农,1187,水果,,芒果类,8.0,8.0,8.0,,小,斤,2023-01-19 00:00:00,,138,,admin,,,
1390875,台农,1187,水果,,芒果类,9.0,10.0,9.5,,大,斤,2023-01-19 00:00:00,,138,,admin,,,
1390874,青皮芒,1187,水果,,芒果类,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390873,凯特,1187,水果,,芒果类,8.0,10.0,9.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390852,猪尾巴,1189,肉禽蛋,1205,猪肉类,45.0,50.0,47.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390851,猪蹄,1189,肉禽蛋,1205,猪肉类,22.0,24.0,23.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390850,纯排骨,1189,肉禽蛋,1205,猪肉类,28.0,30.0,29.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390849,纯腔骨,1189,肉禽蛋,1205,猪肉类,9.0,10.0,9.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390848,腔排骨,1189,肉禽蛋,1205,猪肉类,15.0,20.0,17.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390847,梅花骨,1189,肉禽蛋,1205,猪肉类,12.0,13.0,12.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390846,棒骨,1189,肉禽蛋,1205,猪肉类,8.0,10.0,9.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390845,猪头,1189,肉禽蛋,1205,猪肉类,10.0,10.0,10.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390844,猪口条,1189,肉禽蛋,1205,猪肉类,20.0,20.0,20.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390843,猪耳,1189,肉禽蛋,1205,猪肉类,28.0,29.0,28.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390842,猪脑,1189,肉禽蛋,1205,猪肉类,20.0,25.0,22.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390841,猪肚,1189,肉禽蛋,1205,猪肉类,29.0,30.0,29.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390840,猪板油,1189,肉禽蛋,1205,猪肉类,7.0,7.5,7.25,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390839,肥膘肉,1189,肉禽蛋,1205,猪肉类,4.0,4.0,4.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390838,猪腰子,1189,肉禽蛋,1205,猪肉类,18.0,18.0,18.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390837,猪心,1189,肉禽蛋,1205,猪肉类,13.0,13.0,13.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390836,猪肝,1189,肉禽蛋,1205,猪肉类,6.0,6.0,6.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390835,猪肺,1189,肉禽蛋,1205,猪肉类,3.0,4.0,3.5,,,个,2023-01-19 00:00:00,,138,,admin,,,
1390834,猪皮,1189,肉禽蛋,1205,猪肉类,7.0,8.0,7.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390833,猪肠头,1189,肉禽蛋,1205,猪肉类,19.0,19.0,19.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390832,猪肠,1189,肉禽蛋,1205,猪肉类,18.0,18.0,18.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390831,整牛,1189,肉禽蛋,1206,牛肉类,32.5,33.0,32.75,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390830,牛前腱,1189,肉禽蛋,1206,牛肉类,40.0,40.0,40.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390829,牛后腱,1189,肉禽蛋,1206,牛肉类,40.0,40.0,40.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390828,牛前腿,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390827,牛后腿,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390826,牛腰窝,1189,肉禽蛋,1206,牛肉类,35.0,35.0,35.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390825,肥牛,1189,肉禽蛋,1206,牛肉类,30.0,35.0,32.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390824,牛柳,1189,肉禽蛋,1206,牛肉类,36.0,37.0,36.5,,里脊,斤,2023-01-19 00:00:00,,138,,admin,,,
1390823,精牛柳,1189,肉禽蛋,1206,牛肉类,37.0,38.0,37.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390822,牛腩,1189,肉禽蛋,1206,牛肉类,33.0,34.0,33.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390821,牛林,1189,肉禽蛋,1206,牛肉类,32.0,33.0,32.5,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390820,牛金钱腱,1189,肉禽蛋,1206,牛肉类,60.0,60.0,60.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390819,牛筋头巴脑,1189,肉禽蛋,1206,牛肉类,30.0,32.0,31.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390818,牛宝,1189,肉禽蛋,1206,牛肉类,18.0,18.0,18.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
1390817,牛鞭,1189,肉禽蛋,1206,牛肉类,60.0,60.0,60.0,,,斤,2023-01-19 00:00:00,,138,,admin,,,
